Arrest,Beat,Block,Case Number,Community Area,Date,Description,District,Domestic,FBI Code,ID,Iucr,Latitude,Location Description,Location,Longitude,Number of Records,Primary Type,Updated On,Ward,X Coordinate,Y Coordinate,Year
False,621,009XX W 76TH ST,HY190912,71,2015-03-19 06:00:00,TO RESIDENCE,6,False,26,10001280,1365,41.756039108,APARTMENT,"(41.756039108, -87.64817474)",-87.64817474,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,17,1171195,1854436,2015
False,224,048XX S INDIANA AVE,HY190841,38,2015-03-19 16:05:00,STRONGARM - NO WEAPON,2,True,03,10001282,320,41.806830714,STREET,"(41.806830714, -87.621147914)",-87.621147914,1,ROBBERY,10-Feb-18 3:50:01 PM,3,1178416,1873004,2015
True,224,050XX S PRAIRIE AVE,HY190818,38,2015-03-19 15:39:00,POSS: CANNABIS 30GMS OR LESS,2,False,18,10001284,1811,41.803307422,STREET,"(41.803307422, -87.61943744)",-87.61943744,1,NARCOTICS,10-Feb-18 3:50:01 PM,3,1178893,1871724,2015
False,211,032XX S CALUMET AVE,HY190715,35,2015-03-18 16:00:00,FINANCIAL IDENTITY THEFT $300 AND UNDER,2,False,11,10001285,1154,41.836126824,"SCHOOL, PRIVATE, GROUNDS","(41.836126824, -87.618221478)",-87.618221478,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,2,1179125,1883686,2015
True,935,052XX S WELLS ST,HY190920,37,2015-03-19 16:09:00,GUN OFFENDER: ANNUAL REGISTRATION,9,False,26,10001286,5111,41.799095213,SIDEWALK,"(41.799095213, -87.631953551)",-87.631953551,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,3,1175493,1870161,2015
False,132,014XX S INDIANA AVE,HY190681,33,2014-09-01 14:00:00,$500 AND UNDER,1,False,06,10001288,820,41.863598471,NURSING HOME/RETIREMENT HOME,"(41.863598471, -87.622463983)",-87.622463983,1,THEFT,10-Feb-18 3:50:01 PM,2,1177886,1893687,2014
True,224,001XX E 51ST ST,HY190882,38,2015-03-19 16:55:00,DOMESTIC BATTERY SIMPLE,2,True,08B,10001289,486,41.802009404,ALLEY,"(41.802009404, -87.622096206)",-87.622096206,1,BATTERY,10-Feb-18 3:50:01 PM,3,1178172,1871245,2015
False,234,013XX E 53RD ST,HY190860,41,2015-03-19 16:00:00,SIMPLE,2,False,08A,10001290,560,41.799504909,SMALL RETAIL STORE,"(41.799504909, -87.592303622)",-87.592303622,1,ASSAULT,10-Feb-18 3:50:01 PM,4,1186303,1870401,2015
True,113,002XX S STATE ST,HY190889,32,2015-03-19 17:00:00,TO LAND,1,False,26,10001293,1330,41.878611533,RESTAURANT,"(41.878611533, -87.627688116)",-87.627688116,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,42,1176418,1899146,2015
True,1111,044XX W THOMAS ST,HY190796,23,2015-03-19 15:30:00,TO PROPERTY,11,False,14,10001294,1310,41.900665603,RESIDENCE,"(41.900665603, -87.737360606)",-87.737360606,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,37,1146495,1906956,2015
False,1634,036XX N LARAMIE AVE,HY190936,15,2015-03-19 06:55:00,TO VEHICLE,16,False,14,10001295,1320,41.946264827,OTHER,"(41.946264827, -87.756929273)",-87.756929273,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,38,1141056,1923536,2015
True,2535,036XX W HIRSCH ST,HY190857,23,2015-03-19 16:47:00,SIMPLE,25,True,08B,10001298,460,41.906354055,STREET,"(41.906354055, -87.718553977)",-87.718553977,1,BATTERY,10-Feb-18 3:50:01 PM,26,1151600,1909065,2015
False,2533,046XX W NORTH AVE,HY190771,25,2015-03-19 11:00:00,RETAIL THEFT,25,False,06,10001299,860,41.909664252,DEPARTMENT STORE,"(41.909664252, -87.742728815)",-87.742728815,1,THEFT,10-Feb-18 3:50:01 PM,37,1145011,1910225,2015
False,814,045XX S LAWLER AVE,HY189891,56,2015-03-18 19:50:00,DOMESTIC BATTERY SIMPLE,8,True,08B,10001300,486,41.810737392,STREET,"(41.810737392, -87.749353374)",-87.749353374,1,BATTERY,10-Feb-18 3:50:01 PM,23,1143453,1874164,2015
False,1821,012XX N WELLS ST,HY190850,8,2015-03-19 14:30:00,$500 AND UNDER,18,False,06,10001301,820,41.904449028,STREET,"(41.904449028, -87.634500846)",-87.634500846,1,THEFT,10-Feb-18 3:50:01 PM,43,1174486,1908546,2015
False,811,057XX S AUSTIN AVE,HY190662,56,2015-03-18 13:49:00,FRAUD OR CONFIDENCE GAME,8,False,11,10001303,1130,41.78817372,RESIDENCE,"(41.78817372, -87.771896627)",-87.771896627,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,23,1137361,1865901,2015
False,1115,041XX W WILCOX ST,HY190767,26,2015-03-19 15:00:00,ARMED: OTHER DANGEROUS WEAPON,11,False,03,10001304,313,41.87883089,STREET,"(41.87883089, -87.728673561)",-87.728673561,1,ROBBERY,10-Feb-18 3:50:01 PM,28,1148916,1899016,2015
True,2222,087XX S ELIZABETH ST,HY190953,71,2015-03-19 17:45:00,POSS: CANNABIS 30GMS OR LESS,22,False,18,10001305,1811,41.735107597,SIDEWALK,"(41.735107597, -87.654534145)",-87.654534145,1,NARCOTICS,10-Feb-18 3:50:01 PM,21,1169520,1846795,2015
False,1235,021XX S ALLPORT ST,HY353339,31,2015-07-24 00:00:00,TO VEHICLE,12,False,14,10165285,1320,41.85384576,STREET,"(41.85384576, -87.657526977)",-87.657526977,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,25,1168363,1890056,2015
False,1132,041XX W ARTHINGTON ST,HY190742,26,2015-03-19 15:21:00,DOMESTIC BATTERY SIMPLE,11,True,08B,10001306,486,41.86997642,APARTMENT,"(41.86997642, -87.729428901)",-87.729428901,1,BATTERY,10-Feb-18 3:50:01 PM,24,1148733,1895788,2015
False,2533,050XX W CRYSTAL ST,HY190683,25,2015-03-05 02:00:00,$500 AND UNDER,25,False,06,10001307,820,41.903196526,STREET,"(41.903196526, -87.751957281)",-87.751957281,1,THEFT,10-Feb-18 3:50:01 PM,37,1142515,1907851,2015
True,932,051XX S HOYNE AVE,HY190864,61,2015-03-19 16:30:00,AUTOMOBILE,9,False,07,10001309,910,41.800881379,STREET,"(41.800881379, -87.676935066)",-87.676935066,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,16,1163223,1870715,2015
True,823,038XX W 62ND ST,HY190828,65,2015-03-19 16:09:00,DOMESTIC BATTERY SIMPLE,8,True,08B,10001310,486,41.780534965,RESIDENCE,"(41.780534965, -87.719067965)",-87.719067965,1,BATTERY,10-Feb-18 3:50:01 PM,13,1151788,1863216,2015
False,734,069XX S JUSTINE ST,HY190951,67,2015-03-17 15:00:00,NON-AGGRAVATED,7,False,02,10001311,281,41.767889544,RESIDENCE,"(41.767889544, -87.662685731)",-87.662685731,1,CRIM SEXUAL ASSAULT,10-Feb-18 3:50:01 PM,17,1167202,1858723,2015
False,825,062XX S CAMPBELL AVE,HY190955,66,2015-03-19 17:45:00,DOMESTIC BATTERY SIMPLE,8,True,08B,10001312,486,41.780483067,VEHICLE NON-COMMERCIAL,"(41.780483067, -87.686122155)",-87.686122155,1,BATTERY,10-Feb-18 3:50:01 PM,15,1160774,1863263,2015
False,825,024XX W 63RD ST,HY190990,66,2015-03-17 10:00:00,$500 AND UNDER,8,False,06,10001314,820,41.779235322,APARTMENT,"(41.779235322, -87.685309777)",-87.685309777,1,THEFT,10-Feb-18 3:50:01 PM,15,1160999,1862810,2015
False,614,081XX S MARSHFIELD AVE,HY190829,71,2015-03-19 15:50:00,TO PROPERTY,6,True,14,10001315,1310,41.74587182,APARTMENT,"(41.74587182, -87.664538263)",-87.664538263,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,21,1166759,1850696,2015
False,1132,040XX W GRENSHAW ST,HY190840,29,2015-03-19 14:37:00,SIMPLE,11,True,08B,10001316,460,41.867073727,RESIDENCE,"(41.867073727, -87.725924382)",-87.725924382,1,BATTERY,10-Feb-18 3:50:01 PM,24,1149695,1894737,2015
False,612,075XX S RACINE AVE,HY190826,71,2015-03-19 16:20:00,SIMPLE,6,False,08B,10001317,460,41.756770198,PARKING LOT/GARAGE(NON.RESID.),"(41.756770198, -87.653906431)",-87.653906431,1,BATTERY,10-Feb-18 3:50:01 PM,17,1169629,1854690,2015
False,2523,039XX W DIVERSEY AVE,HY190844,21,2015-03-19 16:25:00,SIMPLE,25,False,08A,10001321,560,41.931801441,STREET,"(41.931801441, -87.726317628)",-87.726317628,1,ASSAULT,10-Feb-18 3:50:01 PM,30,1149421,1918323,2015
True,1215,016XX W WALNUT ST,HY190904,28,2015-03-19 15:45:00,PROBATION VIOLATION,12,False,26,10001323,4510,41.886136329,GOVERNMENT BUILDING/PROPERTY,"(41.886136329, -87.668163684)",-87.668163684,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,27,1165374,1901800,2015
False,334,074XX S COLES AVE,HY190945,43,2015-03-19 10:00:00,FORCIBLE ENTRY,3,False,05,10001324,610,41.761269577,APARTMENT,"(41.761269577, -87.559950282)",-87.559950282,1,BURGLARY,10-Feb-18 3:50:01 PM,7,1195250,1856546,2015
False,1231,012XX W GRENSHAW ST,HY190874,28,2015-03-18 08:30:00,$500 AND UNDER,12,False,06,10001325,820,41.867797261,RESIDENCE,"(41.867797261, -87.658411716)",-87.658411716,1,THEFT,10-Feb-18 3:50:01 PM,2,1168082,1895138,2015
False,632,086XX S COTTAGE GROVE AVE,HY190774,44,2015-03-19 02:30:00,SIMPLE,6,False,08B,10001327,460,41.738008783,OTHER,"(41.738008783, -87.604863987)",-87.604863987,1,BATTERY,10-Feb-18 3:50:01 PM,6,1183068,1847963,2015
False,934,008XX W 51ST PL,HY190571,61,2015-03-18 06:00:00,DOMESTIC BATTERY SIMPLE,9,True,08B,10001328,486,41.800656635,RESIDENCE,"(41.800656635, -87.646474686)",-87.646474686,1,BATTERY,10-Feb-18 3:50:01 PM,3,1171529,1870698,2015
False,811,067XX W ARCHER AVE,HY190961,56,2015-03-19 18:02:00,OVER $500,8,False,06,10001331,810,41.792185121,STREET,"(41.792185121, -87.790002651)",-87.790002651,1,THEFT,10-Feb-18 3:50:01 PM,23,1132414,1867331,2015
False,133,029XX S DEARBORN ST,HY190987,35,2015-03-19 01:00:00,$500 AND UNDER,1,False,06,10001332,820,41.841289747,STREET,"(41.841289747, -87.628142362)",-87.628142362,1,THEFT,10-Feb-18 3:50:01 PM,3,1176406,1885545,2015
False,1433,017XX W NORTH AVE,HY190964,24,2015-03-16 18:14:00,FINANCIAL IDENTITY THEFT OVER $ 300,14,False,11,10001333,1153,41.910592416,OTHER,"(41.910592416, -87.670441113)",-87.670441113,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,1,1164685,1910707,2015
False,1432,023XX W ARMITAGE AVE,HY190922,22,2015-03-19 05:45:00,TO VEHICLE,14,False,14,10001334,1320,41.917604504,OTHER RAILROAD PROP / TRAIN DEPOT,"(41.917604504, -87.685447634)",-87.685447634,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,32,1160581,1913231,2015
False,1812,009XX W DICKENS AVE,HY190941,7,2015-03-19 11:00:00,TO VEHICLE,18,False,14,10001335,1320,41.919934216,STREET,"(41.919934216, -87.652692746)",-87.652692746,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,43,1169489,1914149,2015
False,2512,064XX W FULLERTON AVE,JB141492,19,2018-02-04 23:05:00,SIMPLE,25,False,08B,11223136,460,41.923672617,ATHLETIC CLUB,"(41.923672617, -87.786301606)",-87.786301606,1,BATTERY,11-Feb-18 3:57:41 PM,36,1133118,1915251,2018
False,122,004XX S FRANKLIN ST,HY190793,32,2015-03-19 13:16:00,OVER $500,1,False,06,10001338,810,41.876645737,PARKING LOT/GARAGE(NON.RESID.),"(41.876645737, -87.635171022)",-87.635171022,1,THEFT,10-Feb-18 3:50:01 PM,2,1174386,1898413,2015
False,911,035XX S WESTERN BLVD,HY190888,59,2015-03-19 16:30:00,SIMPLE,9,False,08B,10001339,460,41.830038123,SIDEWALK,"(41.830038123, -87.684452738)",-87.684452738,1,BATTERY,10-Feb-18 3:50:01 PM,12,1161093,1881324,2015
False,1214,011XX W OHIO ST,HY190963,24,2015-03-19 09:00:00,UNLAWFUL ENTRY,12,False,05,10001340,620,41.892191358,RESIDENCE-GARAGE,"(41.892191358, -87.65570155)",-87.65570155,1,BURGLARY,10-Feb-18 3:50:01 PM,27,1168750,1904033,2015
False,1014,021XX S PULASKI RD,HY190795,29,2015-03-19 15:45:00,ATTEMPT: STRONGARM-NO WEAPON,10,False,03,10001341,340,41.852180051,SIDEWALK,"(41.852180051, -87.724776967)",-87.724776967,1,ROBBERY,10-Feb-18 3:50:01 PM,24,1150046,1889312,2015
False,1111,005XX N TRIPP AVE,HY190972,23,2015-03-19 06:00:00,$500 AND UNDER,11,False,06,10001342,820,41.890798221,STREET,"(41.890798221, -87.732270145)",-87.732270145,1,THEFT,10-Feb-18 3:50:01 PM,28,1147906,1903370,2015
False,612,075XX S RACINE AVE,HY190978,71,2015-03-19 18:10:00,TELEPHONE THREAT,6,False,26,10001343,2820,41.756770198,TAVERN/LIQUOR STORE,"(41.756770198, -87.653906431)",-87.653906431,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,17,1169629,1854690,2015
False,1013,024XX S HAMLIN AVE,HY190730,30,2015-03-19 14:00:00,DOMESTIC BATTERY SIMPLE,10,True,08B,10001344,486,41.847361883,RESIDENCE,"(41.847361883, -87.719761396)",-87.719761396,1,BATTERY,10-Feb-18 3:50:01 PM,22,1151425,1887566,2015
False,1031,027XX S PULASKI RD,HY190960,30,2015-03-18 14:20:00,CREDIT CARD FRAUD,10,False,11,10001345,1150,41.841610299,OTHER,"(41.841610299, -87.724477111)",-87.724477111,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,22,1150155,1885461,2015
False,1613,049XX N NAGLE AVE,HY190976,10,2015-03-19 18:05:00,TO VEHICLE,16,False,14,10001346,1320,41.970785106,STREET,"(41.970785106, -87.787972688)",-87.787972688,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,41,1132554,1932416,2015
False,123,011XX S MICHIGAN AVE,HY190902,32,2015-03-13 16:30:00,VIOLATE ORDER OF PROTECTION,1,True,26,10001347,4387,41.868518128,RESIDENCE,"(41.868518128, -87.624113021)",-87.624113021,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,2,1177422,1895476,2015
True,422,080XX S COLFAX AVE,HY190906,46,2015-03-19 16:08:00,POSS: CANNABIS 30GMS OR LESS,4,False,18,10001348,1811,41.749140885,VEHICLE NON-COMMERCIAL,"(41.749140885, -87.56133818)",-87.56133818,1,NARCOTICS,10-Feb-18 3:50:01 PM,7,1194911,1852123,2015
False,935,053XX S LOWE AVE,HY191018,61,2015-03-18 23:00:00,TO VEHICLE,9,False,14,10001349,1320,41.797169487,STREET,"(41.797169487, -87.641583005)",-87.641583005,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,3,1172873,1869438,2015
True,711,057XX S EMERALD AVE,HY190985,68,2015-03-19 18:15:00,PAROLE VIOLATION,7,False,26,10001350,4625,41.789767893,STREET,"(41.789767893, -87.643822407)",-87.643822407,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,20,1172284,1866736,2015
False,1524,010XX N LARAMIE AVE,HY190940,25,2015-03-19 16:45:00,CHILD ABDUCTION/STRANGER,15,False,20,10001352,1792,41.89920884,"SCHOOL, PUBLIC, GROUNDS","(41.89920884, -87.755703376)",-87.755703376,1,KIDNAPPING,10-Feb-18 3:50:01 PM,37,1141505,1906391,2015
False,1732,036XX W IRVING PARK RD,HY190807,16,2015-03-19 16:50:00,$500 AND UNDER,17,False,06,10001353,820,41.953757223,RESTAURANT,"(41.953757223, -87.718447888)",-87.718447888,1,THEFT,10-Feb-18 3:50:01 PM,33,1151505,1926339,2015
True,2012,059XX N RAVENSWOOD AVE,HY191024,77,2015-03-19 17:30:00,DOMESTIC BATTERY SIMPLE,20,True,08B,10001354,486,41.989334479,APARTMENT,"(41.989334479, -87.674667806)",-87.674667806,1,BATTERY,10-Feb-18 3:50:01 PM,40,1163314,1939392,2015
False,2012,056XX N WESTERN AVE,HY190942,4,2015-03-18 22:00:00,AUTOMOBILE,20,False,07,10001356,910,41.983957457,STREET,"(41.983957457, -87.689461194)",-87.689461194,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,40,1159307,1937402,2015
False,2032,051XX N PAULINA ST,HY190849,3,2015-03-16 13:43:00,$500 AND UNDER,20,False,06,10001357,820,41.975516129,APARTMENT,"(41.975516129, -87.672052035)",-87.672052035,1,THEFT,10-Feb-18 3:50:01 PM,47,1164064,1934362,2015
True,2222,092XX S BISHOP ST,HY191003,73,2015-03-19 17:45:00,POSS: CANNABIS 30GMS OR LESS,22,False,18,10001359,1811,41.725979677,STREET,"(41.725979677, -87.659139757)",-87.659139757,1,NARCOTICS,10-Feb-18 3:50:01 PM,21,1168289,1843459,2015
True,1522,052XX W ADAMS ST,HY191026,25,2015-03-19 18:33:00,PAROLE VIOLATION,15,False,26,10001360,4625,41.878462484,STREET,"(41.878462484, -87.755732349)",-87.755732349,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,29,1141548,1898831,2015
False,825,063XX S WESTERN AVE,HY190928,66,2015-03-19 17:36:00,SIMPLE,8,True,08B,10001361,460,41.778767526,VEHICLE NON-COMMERCIAL,"(41.778767526, -87.683627986)",-87.683627986,1,BATTERY,10-Feb-18 3:50:01 PM,15,1161459,1862643,2015
False,212,036XX S RHODES AVE,HY191035,35,2015-03-19 19:00:00,TO VEHICLE,2,False,14,10001362,1320,41.828762287,RESIDENCE,"(41.828762287, -87.614436164)",-87.614436164,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,4,1180179,1881011,2015
False,2232,103XX S MORGAN ST,HY190868,73,2015-03-19 15:30:00,SIMPLE,22,False,08B,10001363,460,41.706646782,STREET,"(41.706646782, -87.647688654)",-87.647688654,1,BATTERY,10-Feb-18 3:50:01 PM,34,1171471,1836439,2015
False,821,050XX S KEDZIE AVE,HY191023,63,2015-03-19 16:45:00,OVER $500,8,False,06,10001364,810,41.80169033,STREET,"(41.80169033, -87.703792065)",-87.703792065,1,THEFT,10-Feb-18 3:50:01 PM,14,1155898,1870955,2015
False,713,057XX S JUSTINE ST,HY190907,67,2015-03-19 15:15:00,FORCIBLE ENTRY,7,False,05,10001365,610,41.789682463,RESIDENCE,"(41.789682463, -87.663239684)",-87.663239684,1,BURGLARY,10-Feb-18 3:50:01 PM,16,1166989,1866663,2015
False,733,070XX S MORGAN ST,HY190909,68,2015-03-19 07:00:00,TO PROPERTY,7,True,14,10001366,1310,41.766402779,APARTMENT,"(41.766402779, -87.649296123)",-87.649296123,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,17,1170859,1858210,2015
False,311,0000X E 61ST ST,HY191034,40,2015-03-19 19:02:00,SIMPLE,3,False,08A,10001367,560,41.783728383,STREET,"(41.783728383, -87.624542227)",-87.624542227,1,ASSAULT,10-Feb-18 3:50:01 PM,20,1177560,1864578,2015
False,825,060XX S WESTERN AVE,HY190946,66,2015-03-19 17:30:00,TO VEHICLE,8,False,14,10001369,1320,41.783776633,OTHER,"(41.783776633, -87.683764415)",-87.683764415,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,15,1161408,1864468,2015
False,2232,103XX S MORGAN ST,HY190813,73,2015-03-19 15:00:00,SIMPLE,22,False,08B,10001370,460,41.706646782,SIDEWALK,"(41.706646782, -87.647688654)",-87.647688654,1,BATTERY,10-Feb-18 3:50:01 PM,34,1171471,1836439,2015
True,1722,046XX W IRVING PARK RD,HY190980,15,2015-03-19 18:17:00,RETAIL THEFT,17,False,06,10001371,860,41.953443342,DEPARTMENT STORE,"(41.953443342, -87.744957048)",-87.744957048,1,THEFT,10-Feb-18 3:50:01 PM,45,1144295,1926174,2015
False,715,056XX S MARSHFIELD AVE,HY190900,67,2015-03-06 14:00:00,ILLEGAL USE CASH CARD,7,False,11,10001375,1152,41.791423117,RESIDENCE,"(41.791423117, -87.6657298)",-87.6657298,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,15,1166305,1867292,2015
False,2212,017XX W 106TH ST,HY190820,72,2015-03-14 11:00:00,TO PROPERTY,22,False,14,10001376,1310,41.70107915,RESIDENCE,"(41.70107915, -87.665500623)",-87.665500623,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,19,1166623,1834372,2015
False,1723,042XX N MONTICELLO AVE,HY190732,16,2015-03-18 15:50:00,SIMPLE,17,False,08B,10001377,460,41.958376903,SIDEWALK,"(41.958376903, -87.719179238)",-87.719179238,1,BATTERY,10-Feb-18 3:50:01 PM,33,1151294,1928021,2015
True,624,008XX E 79TH ST,HY190969,69,2015-03-19 17:30:00,POSS: CANNABIS 30GMS OR LESS,6,False,18,10001378,1811,41.751305337,GAS STATION,"(41.751305337, -87.603628907)",-87.603628907,1,NARCOTICS,10-Feb-18 3:50:01 PM,6,1183364,1852811,2015
True,421,028XX E 77TH PL,HY190924,43,2015-03-19 17:02:00,TO RESIDENCE,4,False,26,10001379,1365,41.754976764,APARTMENT,"(41.754976764, -87.55424256)",-87.55424256,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,7,1196828,1854267,2015
True,1225,002XX S WESTERN AVE,HY191036,28,2015-03-19 18:58:00,POSS: CANNABIS 30GMS OR LESS,12,False,18,10001380,1811,41.878232554,SIDEWALK,"(41.878232554, -87.686355881)",-87.686355881,1,NARCOTICS,10-Feb-18 3:50:01 PM,2,1160442,1898882,2015
False,431,100XX S OGLESBY AVE,HY190467,51,2015-03-19 11:56:00,AGGRAVATED: HANDGUN,4,False,04A,10001382,,41.712778416,RESIDENTIAL YARD (FRONT/BACK),"(41.712778416, -87.565787592)",-87.565787592,1,ASSAULT,10-Feb-18 3:50:01 PM,7,1193815,1838862,2015
True,1822,015XX N KINGSBURY ST,HY190898,8,2015-03-19 17:00:00,RETAIL THEFT,18,False,06,10001383,860,41.909240284,GROCERY FOOD STORE,"(41.909240284, -87.65274758)",-87.65274758,1,THEFT,10-Feb-18 3:50:01 PM,32,1169505,1910252,2015
True,411,075XX S STONY ISLAND AVE,HY190947,43,2015-03-19 17:40:00,RETAIL THEFT,4,False,06,10001384,860,41.757614433,GROCERY FOOD STORE,"(41.757614433, -87.586115266)",-87.586115266,1,THEFT,10-Feb-18 3:50:01 PM,5,1188123,1855151,2015
False,1713,048XX N CHRISTIANA AVE,HY191017,14,2015-03-18 23:30:00,HARASSMENT BY TELEPHONE,17,True,26,10001386,2825,41.969000391,APARTMENT,"(41.969000391, -87.712160399)",-87.712160399,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,39,1153175,1931906,2015
False,623,075XX S WENTWORTH AVE,HY190905,69,2015-03-17 23:30:00,FORCIBLE ENTRY,6,False,05,10001387,610,41.7571783,RESIDENCE,"(41.7571783, -87.629610031)",-87.629610031,1,BURGLARY,10-Feb-18 3:50:01 PM,17,1176257,1854892,2015
True,2534,042XX W NORTH AVE,HY190851,23,2015-03-19 16:00:00,SIMPLE,25,False,08B,10001388,460,41.909787665,SIDEWALK,"(41.909787665, -87.733712179)",-87.733712179,1,BATTERY,10-Feb-18 3:50:01 PM,30,1147465,1910287,2015
False,633,092XX S COTTAGE GROVE AVE,HY190974,44,2015-03-19 18:00:00,AGGRAVATED: OTHER DANG WEAPON,6,False,04A,10001389,530,41.727043538,BARBERSHOP,"(41.727043538, -87.604592232)",-87.604592232,1,ASSAULT,10-Feb-18 3:50:01 PM,9,1183176,1843968,2015
False,1711,046XX W PETERSON AVE,HY190765,12,2014-11-01 02:00:00,$500 AND UNDER,17,False,06,10001391,820,41.989966585,RESIDENCE,"(41.989966585, -87.742402743)",-87.742402743,1,THEFT,10-Feb-18 3:50:01 PM,39,1144898,1939488,2014
False,1021,015XX S DRAKE AVE,HY190410,29,2014-08-06 10:00:00,NON-AGGRAVATED,10,False,02,10001392,281,41.860264796,RESIDENCE,"(41.860264796, -87.714025166)",-87.714025166,1,CRIM SEXUAL ASSAULT,10-Feb-18 3:50:01 PM,24,1152954,1892279,2014
True,832,068XX S WESTERN AVE,HY190891,66,2015-03-19 16:12:00,AGGRAVATED: OTHER DANG WEAPON,8,False,04B,10001394,430,41.769158261,SIDEWALK,"(41.769158261, -87.683365712)",-87.683365712,1,BATTERY,10-Feb-18 3:50:01 PM,17,1161557,1859142,2015
True,421,075XX S ESSEX AVE,HY191006,43,2015-03-19 18:20:00,PAROLE VIOLATION,4,False,26,10001395,4625,41.758140368,STREET,"(41.758140368, -87.563931522)",-87.563931522,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,7,1194174,1855396,2015
False,921,042XX S KEDZIE AVE,HY191089,58,2015-03-19 10:00:00,FINANCIAL IDENTITY THEFT OVER $ 300,9,False,11,10001399,1153,41.816973404,OTHER,"(41.816973404, -87.704324749)",-87.704324749,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,14,1155712,1876523,2015
True,1522,052XX W JACKSON BLVD,HY191076,25,2015-03-19 19:01:00,POSS: HEROIN(WHITE),15,False,18,10001402,2024,41.876650547,PARKING LOT/GARAGE(NON.RESID.),"(41.876650547, -87.755587101)",-87.755587101,1,NARCOTICS,10-Feb-18 3:50:01 PM,29,1141592,1898171,2015
True,2515,022XX N LATROBE AVE,HY191071,19,2015-03-19 19:00:00,TO RESIDENCE,25,False,26,10001403,1365,41.920934657,RESIDENCE-GARAGE,"(41.920934657, -87.757282227)",-87.757282227,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,37,1141022,1914305,2015
False,431,098XX S COMMERCIAL AVE,HY190825,51,2015-03-19 16:20:00,SIMPLE,4,False,08B,10001404,460,41.716583826,RESIDENCE,"(41.716583826, -87.550996058)",-87.550996058,1,BATTERY,10-Feb-18 3:50:01 PM,10,1197841,1840285,2015
True,934,051XX S RACINE AVE,HY190914,61,2015-03-19 17:05:00,STRONGARM - NO WEAPON,9,False,03,10001406,320,41.80099297,SIDEWALK,"(41.80099297, -87.65504587)",-87.65504587,1,ROBBERY,10-Feb-18 3:50:01 PM,16,1169191,1870802,2015
True,2533,016XX N LAMON AVE,HY191081,25,2015-03-19 19:25:00,POSS: HEROIN(WHITE),25,False,18,10001407,2024,41.909884036,STREET,"(41.909884036, -87.749214726)",-87.749214726,1,NARCOTICS,10-Feb-18 3:50:01 PM,37,1143245,1910293,2015
False,533,010XX E 132ND ST,HY191053,54,2015-03-19 19:25:00,SIMPLE,5,False,08A,10001408,560,41.655812299,SIDEWALK,"(41.655812299, -87.596079156)",-87.596079156,1,ASSAULT,10-Feb-18 3:50:01 PM,9,1185722,1818032,2015
False,911,033XX W 38TH PL,HY191055,58,2015-03-19 18:00:00,TO PROPERTY,9,False,14,10001410,1310,41.823449314,RESIDENCE,"(41.823449314, -87.707735775)",-87.707735775,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,12,1154765,1878876,2015
True,915,004XX W 38TH ST,HY190676,60,2015-03-19 14:30:00,FORCIBLE ENTRY,9,False,05,10001412,610,41.825397938,RESIDENCE,"(41.825397938, -87.637177321)",-87.637177321,1,BURGLARY,10-Feb-18 3:50:01 PM,11,1173991,1879734,2015
True,733,069XX S PEORIA ST,HY191027,68,2015-03-19 18:40:00,UNLAWFUL POSS OF HANDGUN,7,False,15,10001413,,41.767994013,SIDEWALK,"(41.767994013, -87.646918516)",-87.646918516,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,17,1171503,1858795,2015
